index,accX_L,accY_L,accZ_L,total_acc_L,accX_R,accY_R,accZ_R,total_acc_R,L_act,R_act
1637,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.753,0.5539999999999999,-0.36700000000000005,1.004,Idle,Idle
1638,-0.82,0.429,-0.355,0.991,-0.777,0.608,-0.377,1.056,Idle,Idle
1639,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.784,0.629,-0.47600000000000003,1.112,Idle,Idle
1640,-0.82,0.42700000000000005,-0.35600000000000004,0.991,-0.8590000000000001,0.414,-0.494,1.074,Idle,Idle
1641,-0.8170000000000001,0.425,-0.358,0.988,-0.9420000000000001,0.156,-0.537,1.095,Idle,Idle
1642,-0.8190000000000001,0.426,-0.358,0.99,-0.9570000000000001,0.14800000000000002,-0.55,1.114,Idle,Idle
1643,-0.8190000000000001,0.425,-0.355,0.9890000000000001,-0.907,0.242,-0.594,1.111,Idle,Idle
1644,-0.8190000000000001,0.425,-0.35700000000000004,0.9890000000000001,-0.85,0.319,-0.65,1.117,Idle,Idle
1645,-0.818,0.425,-0.35,0.986,-1.001,0.703,-0.079,1.226,Idle,Idle
1646,-0.8170000000000001,0.42700000000000005,-0.35600000000000004,0.988,-0.953,0.45399999999999996,-0.242,1.083,Idle,Idle
1647,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.93,0.439,-0.245,1.057,Idle,Idle
1648,-0.82,0.426,-0.35700000000000004,0.991,-0.9209999999999999,0.49200000000000005,-0.419,1.125,Idle,Idle
1649,-0.818,0.42700000000000005,-0.35700000000000004,0.9890000000000001,-0.8640000000000001,0.583,-0.419,1.123,Idle,Idle
1650,-0.818,0.426,-0.35600000000000004,0.9890000000000001,-0.636,0.752,-0.426,1.073,Idle,Idle
1651,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.51,0.747,-0.5579999999999999,1.063,Idle,Idle
1652,-0.818,0.426,-0.358,0.9890000000000001,-0.526,0.708,-0.565,1.047,Idle,Idle
1653,-0.818,0.42700000000000005,-0.355,0.9890000000000001,-0.5579999999999999,0.605,-0.5589999999999999,0.995,Idle,Idle
1654,-0.8170000000000001,0.425,-0.358,0.988,-0.573,0.5870000000000001,-0.5820000000000001,1.006,Idle,Idle
1655,-0.8190000000000001,0.42700000000000005,-0.355,0.99,-0.5660000000000001,0.816,-0.8009999999999999,1.276,Idle,Idle
1656,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.494,0.87,-0.797,1.2790000000000001,Idle,Idle
1657,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.466,0.84,-0.8079999999999999,1.255,Idle,Idle
1658,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.525,0.6579999999999999,-0.9209999999999999,1.248,Idle,Idle
1659,-0.82,0.426,-0.35700000000000004,0.991,-0.573,0.69,-0.934,1.295,Idle,Idle
1660,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.606,0.718,-0.92,1.315,Idle,Idle
1661,-0.8190000000000001,0.42700000000000005,-0.35100000000000003,0.988,-0.583,0.659,-0.9159999999999999,1.27,Idle,Idle
1662,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.5920000000000001,0.5329999999999999,-0.8490000000000001,1.1640000000000001,Idle,Idle
1663,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.594,0.529,-0.846,1.161,Idle,Idle
1664,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.595,0.5379999999999999,-0.8420000000000001,1.163,Idle,Idle
1665,-0.8170000000000001,0.424,-0.358,0.988,-0.5770000000000001,0.584,-0.899,1.217,Idle,Idle
1666,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.604,0.496,-0.8109999999999999,1.126,Idle,Idle
1667,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.636,0.44299999999999995,-0.784,1.102,Idle,Idle
1668,-0.818,0.425,-0.35600000000000004,0.988,-0.672,0.355,-0.732,1.055,Idle,Idle
1669,-0.8190000000000001,0.426,-0.359,0.991,-0.799,0.228,-0.677,1.072,Idle,Idle
1670,-0.8190000000000001,0.42700000000000005,-0.35700000000000004,0.99,-0.82,0.23,-0.715,1.112,Idle,Idle
1671,-0.8190000000000001,0.424,-0.35700000000000004,0.9890000000000001,-0.7979999999999999,0.226,-0.7509999999999999,1.119,Idle,Idle
1672,-0.82,0.426,-0.353,0.9890000000000001,-0.725,0.21600000000000003,-0.649,0.997,Idle,Idle
1673,-0.8170000000000001,0.428,-0.35600000000000004,0.9890000000000001,-0.8170000000000001,0.23600000000000002,-0.611,1.047,Idle,Idle
1674,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.764,0.185,-0.586,0.98,Idle,Idle
1675,-0.82,0.425,-0.35700000000000004,0.99,-0.7120000000000001,0.135,-0.6759999999999999,0.991,Idle,Idle
1676,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.6920000000000001,0.11900000000000001,-0.601,0.924,Idle,Idle
1677,-0.8190000000000001,0.42700000000000005,-0.355,0.99,-0.713,0.174,-0.507,0.892,Idle,Idle
1678,-0.818,0.42700000000000005,-0.35700000000000004,0.9890000000000001,-0.716,0.205,-0.44,0.865,Idle,Idle
1679,-0.8190000000000001,0.42700000000000005,-0.358,0.991,-0.88,0.405,-0.04,0.97,Idle,Idle
1680,-0.818,0.424,-0.35600000000000004,0.988,-1.6640000000000001,0.8370000000000001,0.585,1.952,Idle,Idle
1681,-0.8190000000000001,0.42700000000000005,-0.355,0.99,-0.738,0.48200000000000004,-0.28300000000000003,0.9259999999999999,Idle,Idle
1682,-0.818,0.42700000000000005,-0.35700000000000004,0.9890000000000001,-1.1,-0.043,-0.46,1.193,Idle,Idle
1683,-0.8190000000000001,0.425,-0.355,0.9890000000000001,-1.055,0.078,-0.5429999999999999,1.189,Idle,Idle
1684,-0.8190000000000001,0.425,-0.35700000000000004,0.9890000000000001,-1.0959999999999999,0.364,-0.612,1.307,Idle,Idle
1685,-0.82,0.426,-0.35600000000000004,0.99,-0.7829999999999999,0.667,-0.27699999999999997,1.065,Idle,R
1686,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.675,0.501,-0.102,0.847,Idle,R
1687,-0.818,0.426,-0.35700000000000004,0.9890000000000001,-0.72,0.466,-0.046,0.8590000000000001,Idle,R
1688,-0.818,0.425,-0.35700000000000004,0.9890000000000001,-0.807,0.431,-0.045,0.9159999999999999,Idle,R
1689,-0.8190000000000001,0.42700000000000005,-0.36,0.991,-0.856,0.524,-0.32299999999999995,1.054,Idle,R
1690,-0.8190000000000001,0.426,-0.354,0.9890000000000001,-0.688,0.642,-0.33899999999999997,1.0,Idle,R
1691,-0.82,0.429,-0.35600000000000004,0.992,-0.7020000000000001,0.5770000000000001,-0.294,0.955,Idle,R
1692,-0.8170000000000001,0.42700000000000005,-0.35600000000000004,0.988,-0.757,0.402,-0.243,0.8909999999999999,Idle,R
1693,-0.8190000000000001,0.426,-0.355,0.9890000000000001,-0.825,0.32299999999999995,-0.263,0.924,Idle,R
1694,-0.818,0.425,-0.35600000000000004,0.988,-0.83,0.5429999999999999,-0.41700000000000004,1.0759999999999998,Idle,R
1695,-0.818,0.426,-0.358,0.9890000000000001,-0.779,0.511,-0.355,0.997,Idle,R
1696,-0.8190000000000001,0.425,-0.36,0.99,-0.75,0.474,-0.31,0.94,Idle,R
1697,-0.818,0.42700000000000005,-0.353,0.988,-0.731,0.473,-0.309,0.924,Idle,R
1698,-0.8190000000000001,0.42700000000000005,-0.35600000000000004,0.99,-0.753,0.623,-0.43700000000000006,1.071,Idle,R
1699,-0.818,0.425,-0.35700000000000004,0.9890000000000001,-0.759,0.5670000000000001,-0.369,1.0170000000000001,Idle,R
1700,-0.8190000000000001,0.425,-0.35700000000000004,0.9890000000000001,-0.7,0.46299999999999997,-0.35700000000000004,0.912,Idle,R
1701,-0.8170000000000001,0.426,-0.355,0.987,-0.735,0.42700000000000005,-0.37799999999999995,0.93,Idle,R
1702,-0.8190000000000001,0.426,-0.35700000000000004,0.99,-0.769,0.4,-0.385,0.948,Idle,R
1703,-0.8190000000000001,0.425,-0.35600000000000004,0.9890000000000001,-0.799,0.455,-0.461,1.0290000000000001,Idle,R
1704,-0.8190000000000001,0.426,-0.353,0.988,-0.76,0.469,-0.447,0.9990000000000001,Idle,R
1705,-0.8190000000000001,0.425,-0.35700000000000004,0.9890000000000001,-0.722,0.505,-0.433,0.982,Idle,R
1706,-0.8170000000000001,0.42700000000000005,-0.358,0.9890000000000001,-0.752,0.552,-0.46399999999999997,1.042,Idle,R
1707,-0.8190000000000001,0.426,-0.35600000000000004,0.9890000000000001,-0.7609999999999999,0.474,-0.43200000000000005,0.995,Idle,R
1708,-0.8170000000000001,0.426,-0.354,0.987,-0.752,0.466,-0.434,0.985,Idle,R
1709,-0.818,0.426,-0.355,0.988,-0.7979999999999999,0.45399999999999996,-0.521,1.056,Idle,R
1710,-0.8170000000000001,0.425,-0.355,0.987,-0.778,0.429,-0.496,1.018,Idle,R
1711,-0.818,0.42700000000000005,-0.35600000000000004,0.9890000000000001,-0.735,0.515,-0.46799999999999997,1.012,Idle,R
1712,-0.818,0.425,-0.35600000000000004,0.988,-0.695,0.527,-0.478,0.995,Idle,R
1713,-0.8190000000000001,0.425,-0.354,0.988,-0.706,0.524,-0.48100000000000004,1.002,Idle,R
1714,-0.818,0.425,-0.35600000000000004,0.988,-0.737,0.519,-0.474,1.018,Idle,Idle
1715,-0.818,0.428,-0.353,0.988,-0.8290000000000001,0.546,-0.354,1.054,Idle,Idle
1716,-0.82,0.426,-0.353,0.9890000000000001,-0.7509999999999999,0.413,-0.265,0.897,Idle,Idle
1717,-0.818,0.426,-0.358,0.9890000000000001,-0.932,0.41700000000000004,-0.278,1.058,Idle,Idle
1718,-0.8170000000000001,0.42700000000000005,-0.35700000000000004,0.9890000000000001,-0.9540000000000001,0.35100000000000003,-0.42100000000000004,1.1,Idle,Idle
1719,-0.818,0.425,-0.35600000000000004,0.988,-0.978,0.337,-0.37200000000000005,1.099,Idle,Idle
